Microbe Family,Microbe Genus,Microbe Species,Region,Country,Domain,date,type,Sub-Domain,number
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2004-02-08,Cumulative_Cases,,26792
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2004-02-15,Cumulative_Cases,,26806
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2004-02-22,Cumulative_Cases,,26820
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2004-02-29,Cumulative_Cases,,26829
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2004-03-07,Cumulative_Cases,,26840
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2004-03-14,Cumulative_Cases,,26845
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2004-03-21,Cumulative_Cases,,26851
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2004-03-28,Cumulative_Cases,,26858
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2004-04-04,Cumulative_Cases,,26869
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2004-04-11,Cumulative_Cases,,26873
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2004-04-18,Cumulative_Cases,,26876
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2004-04-25,Cumulative_Cases,,26878
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2004-05-02,Cumulative_Cases,,26884
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2004-05-09,Cumulative_Cases,,26894
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2004-05-16,Cumulative_Cases,,26901
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2004-05-23,Cumulative_Cases,,26906
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2004-05-30,Cumulative_Cases,,26909
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2004-06-06,Cumulative_Cases,,26921
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2004-06-13,Cumulative_Cases,,26934
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2004-06-20,Cumulative_Cases,,26944
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2004-06-27,Cumulative_Cases,,26957
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2004-07-04,Cumulative_Cases,,26970
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2004-07-11,Cumulative_Cases,,26978
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2004-07-18,Cumulative_Cases,,26999
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2004-07-25,Cumulative_Cases,,27017
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2004-08-01,Cumulative_Cases,,27025
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2004-08-08,Cumulative_Cases,,27032
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2004-08-15,Cumulative_Cases,,27052
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2004-08-22,Cumulative_Cases,,27066
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2004-08-29,Cumulative_Cases,,27080
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2004-09-05,Cumulative_Cases,,27087
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2004-09-12,Cumulative_Cases,,27101
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2004-09-19,Cumulative_Cases,,27111
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2004-09-26,Cumulative_Cases,,27124
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2004-10-03,Cumulative_Cases,,27151
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2004-10-10,Cumulative_Cases,,27164
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2004-10-17,Cumulative_Cases,,27182
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2004-10-24,Cumulative_Cases,,27198
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2004-10-31,Cumulative_Cases,,27214
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2004-11-07,Cumulative_Cases,,27234
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2004-11-14,Cumulative_Cases,,27251
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2004-11-21,Cumulative_Cases,,27255
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2004-11-28,Cumulative_Cases,,27270
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2004-12-05,Cumulative_Cases,,27278
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2004-12-12,Cumulative_Cases,,27284
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2004-12-19,Cumulative_Cases,,27296
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2004-12-26,Cumulative_Cases,,27311
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2005-01-02,Cumulative_Cases,,27322
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2005-01-09,Cumulative_Cases,,27332
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2005-01-16,Cumulative_Cases,,27349
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2005-01-23,Cumulative_Cases,,27356
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2005-01-30,Cumulative_Cases,,27363
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2005-02-06,Cumulative_Cases,,27371
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2005-02-13,Cumulative_Cases,,27380
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2005-02-20,Cumulative_Cases,,27392
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2005-02-27,Cumulative_Cases,,27404
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2005-03-06,Cumulative_Cases,,27409
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2005-03-13,Cumulative_Cases,,27413
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2005-03-20,Cumulative_Cases,,27424
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2005-03-27,Cumulative_Cases,,27428
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2005-04-03,Cumulative_Cases,,27433
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2005-04-10,Cumulative_Cases,,27440
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2005-04-17,Cumulative_Cases,,27441
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2005-04-24,Cumulative_Cases,,27442
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2005-05-01,Cumulative_Cases,,27446
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2005-05-08,Cumulative_Cases,,27448
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2005-05-15,Cumulative_Cases,,27454
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2005-05-22,Cumulative_Cases,,27457
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2005-05-29,Cumulative_Cases,,27461
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2005-06-05,Cumulative_Cases,,27471
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2005-06-12,Cumulative_Cases,,27483
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2005-06-19,Cumulative_Cases,,27504
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2005-06-26,Cumulative_Cases,,27530
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2005-07-03,Cumulative_Cases,,27551
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2005-07-10,Cumulative_Cases,,27581
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2005-07-17,Cumulative_Cases,,27626
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2005-07-24,Cumulative_Cases,,27682
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2005-07-31,Cumulative_Cases,,27757
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2005-08-07,Cumulative_Cases,,27840
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2005-08-14,Cumulative_Cases,,27922
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2005-08-21,Cumulative_Cases,,28048
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2005-08-28,Cumulative_Cases,,28167
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2005-09-04,Cumulative_Cases,,28304
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2005-09-11,Cumulative_Cases,,28435
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2005-09-18,Cumulative_Cases,,28547
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2005-09-25,Cumulative_Cases,,28629
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2005-10-02,Cumulative_Cases,,28702
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2005-10-09,Cumulative_Cases,,28745
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2005-10-16,Cumulative_Cases,,28800
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2005-10-23,Cumulative_Cases,,28855
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2005-10-30,Cumulative_Cases,,28908
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2005-11-06,Cumulative_Cases,,28954
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2005-11-13,Cumulative_Cases,,28997
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2005-11-20,Cumulative_Cases,,29026
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2005-11-27,Cumulative_Cases,,29048
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2005-12-04,Cumulative_Cases,,29074
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2005-12-11,Cumulative_Cases,,29087
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2005-12-18,Cumulative_Cases,,29104
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2005-12-25,Cumulative_Cases,,29112
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2006-01-01,Cumulative_Cases,,29125
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2006-01-08,Cumulative_Cases,,29135
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2006-01-15,Cumulative_Cases,,29152
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2006-01-22,Cumulative_Cases,,29171
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2006-01-29,Cumulative_Cases,,29180
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2006-02-05,Cumulative_Cases,,29189
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2006-02-12,Cumulative_Cases,,29198
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2006-02-19,Cumulative_Cases,,29201
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2006-02-26,Cumulative_Cases,,29208
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2006-03-05,Cumulative_Cases,,29215
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2006-03-12,Cumulative_Cases,,29215
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2006-03-19,Cumulative_Cases,,29217
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2006-03-26,Cumulative_Cases,,29220
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2006-04-02,Cumulative_Cases,,29223
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2006-04-09,Cumulative_Cases,,29224
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2006-04-16,Cumulative_Cases,,29227
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2006-04-23,Cumulative_Cases,,29230
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2006-04-30,Cumulative_Cases,,29233
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2006-05-07,Cumulative_Cases,,29240
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2006-05-14,Cumulative_Cases,,29243
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2006-05-21,Cumulative_Cases,,29248
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2006-05-28,Cumulative_Cases,,29259
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2006-06-04,Cumulative_Cases,,29264
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2006-06-11,Cumulative_Cases,,29269
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2006-06-18,Cumulative_Cases,,29275
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2006-06-25,Cumulative_Cases,,29281
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2006-07-02,Cumulative_Cases,,29285
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2006-07-09,Cumulative_Cases,,29289
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2006-07-16,Cumulative_Cases,,29297
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2006-07-23,Cumulative_Cases,,29311
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2006-07-30,Cumulative_Cases,,29323
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2006-08-06,Cumulative_Cases,,29339
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2006-08-13,Cumulative_Cases,,29349
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2006-08-20,Cumulative_Cases,,29365
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2006-08-27,Cumulative_Cases,,29383
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2006-09-03,Cumulative_Cases,,29398
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2006-09-10,Cumulative_Cases,,29421
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2006-09-17,Cumulative_Cases,,29438
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2006-09-24,Cumulative_Cases,,29471
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2006-10-01,Cumulative_Cases,,29486
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2006-10-08,Cumulative_Cases,,29499
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2006-10-15,Cumulative_Cases,,29510
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2006-10-22,Cumulative_Cases,,29524
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2006-10-29,Cumulative_Cases,,29541
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2006-11-05,Cumulative_Cases,,29560
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2006-11-12,Cumulative_Cases,,29580
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2006-11-19,Cumulative_Cases,,29592
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2006-11-26,Cumulative_Cases,,29613
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2006-12-03,Cumulative_Cases,,29620
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2006-12-10,Cumulative_Cases,,29639
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2006-12-17,Cumulative_Cases,,29649
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2006-12-24,Cumulative_Cases,,29662
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2007-01-07,Cumulative_Cases,,29672
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2007-01-14,Cumulative_Cases,,29680
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2007-01-21,Cumulative_Cases,,29701
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2007-01-28,Cumulative_Cases,,29712
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2007-02-04,Cumulative_Cases,,29721
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2007-02-11,Cumulative_Cases,,29735
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2007-02-18,Cumulative_Cases,,29749
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2007-02-25,Cumulative_Cases,,29764
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2007-03-04,Cumulative_Cases,,29782
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2007-03-11,Cumulative_Cases,,29798
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2007-03-18,Cumulative_Cases,,29810
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2007-03-25,Cumulative_Cases,,29830
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2007-04-01,Cumulative_Cases,,29838
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2007-04-08,Cumulative_Cases,,29841
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2007-04-15,Cumulative_Cases,,29854
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2007-04-22,Cumulative_Cases,,29858
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2007-04-29,Cumulative_Cases,,29859
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2007-05-06,Cumulative_Cases,,29869
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2007-05-13,Cumulative_Cases,,29877
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2007-05-20,Cumulative_Cases,,29890
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2007-05-27,Cumulative_Cases,,29900
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2007-06-03,Cumulative_Cases,,29921
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2007-06-10,Cumulative_Cases,,29939
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2007-06-17,Cumulative_Cases,,29960
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2007-06-24,Cumulative_Cases,,29994
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2007-07-01,Cumulative_Cases,,30019
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2007-07-08,Cumulative_Cases,,30053
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2007-07-15,Cumulative_Cases,,30086
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2007-07-22,Cumulative_Cases,,30126
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2007-07-29,Cumulative_Cases,,30168
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2007-08-05,Cumulative_Cases,,30204
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2007-08-12,Cumulative_Cases,,30276
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2007-08-19,Cumulative_Cases,,30351
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2007-08-26,Cumulative_Cases,,30427
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2007-09-02,Cumulative_Cases,,30519
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2007-09-09,Cumulative_Cases,,30590
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2007-09-16,Cumulative_Cases,,30702
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2007-09-23,Cumulative_Cases,,30808
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2007-09-30,Cumulative_Cases,,30909
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2007-10-07,Cumulative_Cases,,31079
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2007-10-14,Cumulative_Cases,,31214
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2007-10-21,Cumulative_Cases,,31320
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2007-10-28,Cumulative_Cases,,31388
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2007-11-04,Cumulative_Cases,,31436
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2007-11-11,Cumulative_Cases,,31484
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2007-11-18,Cumulative_Cases,,31510
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2007-11-25,Cumulative_Cases,,31543
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2007-12-02,Cumulative_Cases,,31572
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2007-12-09,Cumulative_Cases,,31589
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2007-12-16,Cumulative_Cases,,31601
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2007-12-23,Cumulative_Cases,,31614
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2007-12-30,Cumulative_Cases,,31631
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2008-01-13,Cumulative_Cases,,31646
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2008-01-20,Cumulative_Cases,,31660
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2008-01-27,Cumulative_Cases,,31675
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2008-02-03,Cumulative_Cases,,31685
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2008-02-10,Cumulative_Cases,,31694
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2008-02-17,Cumulative_Cases,,31696
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2008-02-24,Cumulative_Cases,,31702
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2008-03-02,Cumulative_Cases,,31710
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2008-03-09,Cumulative_Cases,,31715
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2008-03-16,Cumulative_Cases,,31716
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2008-03-23,Cumulative_Cases,,31718
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2008-03-30,Cumulative_Cases,,31721
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2008-04-06,Cumulative_Cases,,31725
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2008-04-13,Cumulative_Cases,,31728
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2008-04-20,Cumulative_Cases,,31729
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2008-04-27,Cumulative_Cases,,31732
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,2008-05-04,Cumulative_Cases,,31737
